price,geometry,home_grid,pcount,ses,ses2,ses3
56371.0,"POLYGON ((116.4045828340001 39.841638617, 116.4045828340001 39.843892181, 116.4075117039999 39.843892181, 116.4075117039999 39.841638617, 116.4045828340001 39.841638617))",126714,1871,33,2,4
49091.0,"POLYGON ((116.4075117039999 39.841638617, 116.4075117039999 39.843892181, 116.4104405750001 39.843892181, 116.4104405750001 39.841638617, 116.4075117039999 39.841638617))",126715,550,22,1,3
49523.0,"POLYGON ((116.4104405750001 39.841638617, 116.4104405750001 39.843892181, 116.413369447 39.843892181, 116.413369447 39.841638617, 116.4104405750001 39.841638617))",126716,817,23,1,3
65889.0,"POLYGON ((116.413369447 39.841638617, 116.413369447 39.843892181, 116.416298318 39.843892181, 116.416298318 39.841638617, 116.413369447 39.841638617))",126717,892,46,2,5
73798.0,"POLYGON ((116.416298318 39.841638617, 116.416298318 39.843892181, 116.41922719 39.843892181, 116.41922719 39.841638617, 116.416298318 39.841638617))",126718,1881,54,3,6
69678.0,"POLYGON ((116.41922719 39.841638617, 116.41922719 39.843892181, 116.422156062 39.843892181, 116.422156062 39.841638617, 116.41922719 39.841638617))",126719,921,50,2,5
52225.0,"POLYGON ((116.422156062 39.841638617, 116.422156062 39.843892181, 116.425084932 39.843892181, 116.425084932 39.841638617, 116.422156062 39.841638617))",126720,653,27,2,3
52225.0,"POLYGON ((116.425084932 39.841638617, 116.425084932 39.843892181, 116.428013804 39.843892181, 116.428013804 39.841638617, 116.425084932 39.841638617))",126721,507,27,2,3
48124.0,"POLYGON ((116.433871545 39.841638617, 116.433871545 39.843892181, 116.436800417 39.843892181, 116.436800417 39.841638617, 116.433871545 39.841638617))",126724,513,21,1,3
46002.0,"POLYGON ((116.436800417 39.841638617, 116.436800417 39.843892181, 116.439729288 39.843892181, 116.439729288 39.841638617, 116.436800417 39.841638617))",126725,377,18,1,2
75621.0,"POLYGON ((116.439729288 39.841638617, 116.439729288 39.843892181, 116.44265816 39.843892181, 116.44265816 39.841638617, 116.439729288 39.841638617))",126726,773,55,3,6
75621.0,"POLYGON ((116.44265816 39.841638617, 116.44265816 39.843892181, 116.4455870309999 39.843892181, 116.4455870309999 39.841638617, 116.44265816 39.841638617))",126727,311,55,3,6
42544.0,"POLYGON ((116.498306714 39.841638617, 116.498306714 39.843892181, 116.501235585 39.843892181, 116.501235585 39.841638617, 116.498306714 39.841638617))",126746,496,13,1,2
38318.0,"POLYGON ((116.501235585 39.841638617, 116.501235585 39.843892181, 116.504164455 39.843892181, 116.504164455 39.841638617, 116.501235585 39.841638617))",126747,740,9,1,1
47407.0,"POLYGON ((116.225921685 39.843892181, 116.225921685 39.84614574400001, 116.228850557 39.84614574400001, 116.228850557 39.843892181, 116.225921685 39.843892181))",127367,168,20,1,2
41183.0,"POLYGON ((116.228850557 39.843892181, 116.228850557 39.84614574400001, 116.231779429 39.84614574400001, 116.231779429 39.843892181, 116.228850557 39.843892181))",127368,866,12,1,2
67071.0,"POLYGON ((116.272783626 39.843892181, 116.272783626 39.84614574400001, 116.275712498 39.84614574400001, 116.275712498 39.843892181, 116.272783626 39.843892181))",127383,186,47,2,5
49900.0,"POLYGON ((116.2844991109999 39.843892181, 116.2844991109999 39.84614574400001, 116.287427983 39.84614574400001, 116.287427983 39.843892181, 116.2844991109999 39.843892181))",127387,1110,23,1,3
48605.0,"POLYGON ((116.287427983 39.843892181, 116.287427983 39.84614574400001, 116.290356855 39.84614574400001, 116.290356855 39.843892181, 116.287427983 39.843892181))",127388,477,21,1,3
59946.0,"POLYGON ((116.296214596 39.843892181, 116.296214596 39.84614574400001, 116.299143467 39.84614574400001, 116.299143467 39.843892181, 116.296214596 39.843892181))",127391,407,39,2,4
86074.5,"POLYGON ((116.302072339 39.843892181, 116.302072339 39.84614574400001, 116.305001211 39.84614574400001, 116.305001211 39.843892181, 116.302072339 39.843892181))",127393,319,64,3,7
71424.0,"POLYGON ((116.307930082 39.843892181, 116.307930082 39.84614574400001, 116.310858954 39.84614574400001, 116.310858954 39.843892181, 116.307930082 39.843892181))",127395,686,51,3,6
73446.0,"POLYGON ((116.310858954 39.843892181, 116.310858954 39.84614574400001, 116.313787824 39.84614574400001, 116.313787824 39.843892181, 116.310858954 39.843892181))",127396,908,53,3,6
53855.0,"POLYGON ((116.313787824 39.843892181, 116.313787824 39.84614574400001, 116.316716695 39.84614574400001, 116.316716695 39.843892181, 116.313787824 39.843892181))",127397,590,29,2,3
48904.5,"POLYGON ((116.316716695 39.843892181, 116.316716695 39.84614574400001, 116.319645567 39.84614574400001, 116.319645567 39.843892181, 116.316716695 39.843892181))",127398,453,22,1,3
54990.0,"POLYGON ((116.32843218 39.843892181, 116.32843218 39.84614574400001, 116.331361052 39.84614574400001, 116.331361052 39.843892181, 116.32843218 39.843892181))",127402,501,31,2,4
77620.0,"POLYGON ((116.343076536 39.843892181, 116.343076536 39.84614574400001, 116.346005408 39.84614574400001, 116.346005408 39.843892181, 116.343076536 39.843892181))",127407,624,57,3,6
68232.0,"POLYGON ((116.346005408 39.843892181, 116.346005408 39.84614574400001, 116.34893428 39.84614574400001, 116.34893428 39.843892181, 116.346005408 39.843892181))",127408,997,48,2,5
76097.0,"POLYGON ((116.34893428 39.843892181, 116.34893428 39.84614574400001, 116.35186315 39.84614574400001, 116.35186315 39.843892181, 116.34893428 39.843892181))",127409,668,56,3,6
63070.0,"POLYGON ((116.35186315 39.843892181, 116.35186315 39.84614574400001, 116.354792022 39.84614574400001, 116.354792022 39.843892181, 116.35186315 39.843892181))",127410,795,43,2,5
77274.0,"POLYGON ((116.354792022 39.843892181, 116.354792022 39.84614574400001, 116.357720893 39.84614574400001, 116.357720893 39.843892181, 116.354792022 39.843892181))",127411,1022,57,3,6
71402.0,"POLYGON ((116.357720893 39.843892181, 116.357720893 39.84614574400001, 116.3606497649999 39.84614574400001, 116.3606497649999 39.843892181, 116.357720893 39.843892181))",127412,2541,51,3,6
64519.0,"POLYGON ((116.3606497649999 39.843892181, 116.3606497649999 39.84614574400001, 116.3635786360001 39.84614574400001, 116.3635786360001 39.843892181, 116.3606497649999 39.843892181))",127413,819,44,2,5
58698.5,"POLYGON ((116.3635786360001 39.843892181, 116.3635786360001 39.84614574400001, 116.3665075059999 39.84614574400001, 116.3665075059999 39.843892181, 116.3635786360001 39.843892181))",127414,771,37,2,4
61825.0,"POLYGON ((116.3665075059999 39.843892181, 116.3665075059999 39.84614574400001, 116.369436378 39.84614574400001, 116.369436378 39.843892181, 116.3665075059999 39.843892181))",127415,812,41,2,5
58321.0,"POLYGON ((116.369436378 39.843892181, 116.369436378 39.84614574400001, 116.372365249 39.84614574400001, 116.372365249 39.843892181, 116.369436378 39.843892181))",127416,702,36,2,4
49415.0,"POLYGON ((116.372365249 39.843892181, 116.372365249 39.84614574400001, 116.375294121 39.84614574400001, 116.375294121 39.843892181, 116.372365249 39.843892181))",127417,324,23,1,3
52383.0,"POLYGON ((116.375294121 39.843892181, 116.375294121 39.84614574400001, 116.378222993 39.84614574400001, 116.378222993 39.843892181, 116.375294121 39.843892181))",127418,706,27,2,3
54934.0,"POLYGON ((116.378222993 39.843892181, 116.378222993 39.84614574400001, 116.381151863 39.84614574400001, 116.381151863 39.843892181, 116.378222993 39.843892181))",127419,1751,31,2,4
54934.0,"POLYGON ((116.381151863 39.843892181, 116.381151863 39.84614574400001, 116.384080734 39.84614574400001, 116.384080734 39.843892181, 116.381151863 39.843892181))",127420,1153,31,2,4
60742.0,"POLYGON ((116.384080734 39.843892181, 116.384080734 39.84614574400001, 116.387009605 39.84614574400001, 116.387009605 39.843892181, 116.384080734 39.843892181))",127421,581,40,2,4
47472.0,"POLYGON ((116.387009605 39.843892181, 116.387009605 39.84614574400001, 116.389938477 39.84614574400001, 116.389938477 39.843892181, 116.387009605 39.843892181))",127422,440,20,1,2
55353.0,"POLYGON ((116.389938477 39.843892181, 116.389938477 39.84614574400001, 116.392867349 39.84614574400001, 116.392867349 39.843892181, 116.389938477 39.843892181))",127423,235,32,2,4
58061.0,"POLYGON ((116.392867349 39.843892181, 116.392867349 39.84614574400001, 116.395796219 39.84614574400001, 116.395796219 39.843892181, 116.392867349 39.843892181))",127424,170,36,2,4
57822.0,"POLYGON ((116.395796219 39.843892181, 116.395796219 39.84614574400001, 116.398725091 39.84614574400001, 116.398725091 39.843892181, 116.395796219 39.843892181))",127425,93,36,2,4
45903.0,"POLYGON ((116.398725091 39.843892181, 116.398725091 39.84614574400001, 116.401653962 39.84614574400001, 116.401653962 39.843892181, 116.398725091 39.843892181))",127426,113,18,1,2
56371.0,"POLYGON ((116.401653962 39.843892181, 116.401653962 39.84614574400001, 116.4045828340001 39.84614574400001, 116.4045828340001 39.843892181, 116.401653962 39.843892181))",127427,249,33,2,4
61501.0,"POLYGON ((116.4045828340001 39.843892181, 116.4045828340001 39.84614574400001, 116.4075117039999 39.84614574400001, 116.4075117039999 39.843892181, 116.4045828340001 39.843892181))",127428,535,40,2,4
49255.0,"POLYGON ((116.4075117039999 39.843892181, 116.4075117039999 39.84614574400001, 116.4104405750001 39.84614574400001, 116.4104405750001 39.843892181, 116.4075117039999 39.843892181))",127429,959,22,1,3
49255.0,"POLYGON ((116.4104405750001 39.843892181, 116.4104405750001 39.84614574400001, 116.413369447 39.84614574400001, 116.413369447 39.843892181, 116.4104405750001 39.843892181))",127430,876,22,1,3
60185.0,"POLYGON ((116.416298318 39.843892181, 116.416298318 39.84614574400001, 116.41922719 39.84614574400001, 116.41922719 39.843892181, 116.416298318 39.843892181))",127432,580,39,2,4
59817.0,"POLYGON ((116.41922719 39.843892181, 116.41922719 39.84614574400001, 116.422156062 39.84614574400001, 116.422156062 39.843892181, 116.41922719 39.843892181))",127433,896,38,2,4
82863.0,"POLYGON ((116.422156062 39.843892181, 116.422156062 39.84614574400001, 116.425084932 39.84614574400001, 116.425084932 39.843892181, 116.422156062 39.843892181))",127434,1517,62,3,7
51499.0,"POLYGON ((116.425084932 39.843892181, 116.425084932 39.84614574400001, 116.428013804 39.84614574400001, 116.428013804 39.843892181, 116.425084932 39.843892181))",127435,883,25,1,3
56586.0,"POLYGON ((116.430942673 39.843892181, 116.430942673 39.84614574400001, 116.433871545 39.84614574400001, 116.433871545 39.843892181, 116.430942673 39.843892181))",127437,511,34,2,4
74808.0,"POLYGON ((116.433871545 39.843892181, 116.433871545 39.84614574400001, 116.436800417 39.84614574400001, 116.436800417 39.843892181, 116.433871545 39.843892181))",127438,741,55,3,6
47501.0,"POLYGON ((116.436800417 39.843892181, 116.436800417 39.84614574400001, 116.439729288 39.84614574400001, 116.439729288 39.843892181, 116.436800417 39.843892181))",127439,1326,20,1,2
46002.0,"POLYGON ((116.439729288 39.843892181, 116.439729288 39.84614574400001, 116.44265816 39.84614574400001, 116.44265816 39.843892181, 116.439729288 39.843892181))",127440,322,18,1,2
44304.0,"POLYGON ((116.460231386 39.843892181, 116.460231386 39.84614574400001, 116.463160258 39.84614574400001, 116.463160258 39.843892181, 116.460231386 39.843892181))",127447,390,15,1,2
44304.0,"POLYGON ((116.463160258 39.843892181, 116.463160258 39.84614574400001, 116.46608913 39.84614574400001, 116.46608913 39.843892181, 116.463160258 39.843892181))",127448,153,15,1,2
58439.0,"POLYGON ((116.551026396 39.843892181, 116.551026396 39.84614574400001, 116.553955268 39.84614574400001, 116.553955268 39.843892181, 116.551026396 39.843892181))",127478,56,37,2,4
53172.0,"POLYGON ((116.553955268 39.843892181, 116.553955268 39.84614574400001, 116.556884139 39.84614574400001, 116.556884139 39.843892181, 116.553955268 39.843892181))",127479,194,28,2,3
51201.0,"POLYGON ((116.556884139 39.843892181, 116.556884139 39.84614574400001, 116.559813011 39.84614574400001, 116.559813011 39.843892181, 116.556884139 39.843892181))",127480,64,25,1,3
51201.0,"POLYGON ((116.559813011 39.843892181, 116.559813011 39.84614574400001, 116.562741881 39.84614574400001, 116.562741881 39.843892181, 116.559813011 39.843892181))",127481,65,25,1,3
42094.0,"POLYGON ((116.225921685 39.84614574400001, 116.225921685 39.84839930700002, 116.228850557 39.84839930700002, 116.228850557 39.84614574400001, 116.225921685 39.84614574400001))",128081,395,13,1,2
65284.0,"POLYGON ((116.269854754 39.84614574400001, 116.269854754 39.84839930700002, 116.272783626 39.84839930700002, 116.272783626 39.84614574400001, 116.269854754 39.84614574400001))",128096,267,45,2,5
74195.66666666667,"POLYGON ((116.272783626 39.84614574400001, 116.272783626 39.84839930700002, 116.275712498 39.84839930700002, 116.275712498 39.84614574400001, 116.272783626 39.84614574400001))",128097,739,54,3,6
76215.0,"POLYGON ((116.275712498 39.84614574400001, 116.275712498 39.84839930700002, 116.278641369 39.84839930700002, 116.278641369 39.84614574400001, 116.275712498 39.84614574400001))",128098,450,56,3,6
64202.0,"POLYGON ((116.278641369 39.84614574400001, 116.278641369 39.84839930700002, 116.2815702410001 39.84839930700002, 116.2815702410001 39.84614574400001, 116.278641369 39.84614574400001))",128099,483,44,2,5
74581.0,"POLYGON ((116.2815702410001 39.84614574400001, 116.2815702410001 39.84839930700002, 116.2844991109999 39.84839930700002, 116.2844991109999 39.84614574400001, 116.2815702410001 39.84614574400001))",128100,989,54,3,6
63291.0,"POLYGON ((116.302072339 39.84614574400001, 116.302072339 39.84839930700002, 116.305001211 39.84839930700002, 116.305001211 39.84614574400001, 116.302072339 39.84614574400001))",128107,1087,43,2,5
51417.0,"POLYGON ((116.305001211 39.84614574400001, 116.305001211 39.84839930700002, 116.307930082 39.84839930700002, 116.307930082 39.84614574400001, 116.305001211 39.84614574400001))",128108,523,25,1,3
66338.0,"POLYGON ((116.307930082 39.84614574400001, 116.307930082 39.84839930700002, 116.310858954 39.84839930700002, 116.310858954 39.84614574400001, 116.307930082 39.84614574400001))",128109,614,46,2,5
51716.0,"POLYGON ((116.313787824 39.84614574400001, 116.313787824 39.84839930700002, 116.316716695 39.84839930700002, 116.316716695 39.84614574400001, 116.313787824 39.84614574400001))",128111,938,26,2,3
53855.0,"POLYGON ((116.316716695 39.84614574400001, 116.316716695 39.84839930700002, 116.319645567 39.84839930700002, 116.319645567 39.84614574400001, 116.316716695 39.84614574400001))",128112,426,29,2,3
145069.0,"POLYGON ((116.319645567 39.84614574400001, 116.319645567 39.84839930700002, 116.322574437 39.84839930700002, 116.322574437 39.84614574400001, 116.319645567 39.84614574400001))",128113,323,96,4,10
55527.0,"POLYGON ((116.3255033090001 39.84614574400001, 116.3255033090001 39.84839930700002, 116.32843218 39.84839930700002, 116.32843218 39.84614574400001, 116.3255033090001 39.84614574400001))",128115,248,32,2,4
55527.0,"POLYGON ((116.32843218 39.84614574400001, 116.32843218 39.84839930700002, 116.331361052 39.84839930700002, 116.331361052 39.84614574400001, 116.32843218 39.84614574400001))",128116,441,32,2,4
55018.0,"POLYGON ((116.331361052 39.84614574400001, 116.331361052 39.84839930700002, 116.334289924 39.84839930700002, 116.334289924 39.84614574400001, 116.331361052 39.84614574400001))",128117,533,31,2,4
50982.0,"POLYGON ((116.334289924 39.84614574400001, 116.334289924 39.84839930700002, 116.337218795 39.84839930700002, 116.337218795 39.84614574400001, 116.334289924 39.84614574400001))",128118,364,25,1,3
75608.0,"POLYGON ((116.343076536 39.84614574400001, 116.343076536 39.84839930700002, 116.346005408 39.84839930700002, 116.346005408 39.84614574400001, 116.343076536 39.84614574400001))",128121,378,55,3,6
60588.0,"POLYGON ((116.346005408 39.84614574400001, 116.346005408 39.84839930700002, 116.34893428 39.84839930700002, 116.34893428 39.84614574400001, 116.346005408 39.84614574400001))",128122,287,39,2,4
60588.0,"POLYGON ((116.34893428 39.84614574400001, 116.34893428 39.84839930700002, 116.35186315 39.84839930700002, 116.35186315 39.84614574400001, 116.34893428 39.84614574400001))",128123,531,39,2,4
56571.0,"POLYGON ((116.35186315 39.84614574400001, 116.35186315 39.84839930700002, 116.354792022 39.84839930700002, 116.354792022 39.84614574400001, 116.35186315 39.84614574400001))",128124,1337,34,2,4
55101.0,"POLYGON ((116.354792022 39.84614574400001, 116.354792022 39.84839930700002, 116.357720893 39.84839930700002, 116.357720893 39.84614574400001, 116.354792022 39.84614574400001))",128125,1203,31,2,4
81179.0,"POLYGON ((116.357720893 39.84614574400001, 116.357720893 39.84839930700002, 116.3606497649999 39.84839930700002, 116.3606497649999 39.84614574400001, 116.357720893 39.84614574400001))",128126,1002,60,3,6
